,artist_name,artist_id,track_name,track_id,popularity,artist_popularity,genres,followers,danceability,energy,loudness,instrumentalness,valence,tempo,is_edm
625,KAROL G,790FomKkXshlbRYZFtlgla,La Dama,6AEXKa3TdHpljsmUXXtnxH,0,91,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",40230068,0.844,0.781,-5.856,0.000154,0.734,100.01,not_edm
626,Lil Wayne,55Aa2cqylxrFIXC767Z865,Kat Food,6WYo4HDHHvMJZU1lNebB3V,72,85,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",14157705,0.752,0.643,-5.561,0.0,0.805,175.988,not_edm
627,KAROL G,790FomKkXshlbRYZFtlgla,Hello,3GiAXZRL73xzgFOQIIpZWH,0,91,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",40230068,0.802,0.839,-4.294,5.18e-05,0.861,94.997,not_edm
628,KAROL G,790FomKkXshlbRYZFtlgla,Créeme,39NRH93gSw0Y0L6GjQPH9n,0,91,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",40230068,0.714,0.874,-3.576,0.000146,0.648,96.998,not_edm
629,KAROL G,790FomKkXshlbRYZFtlgla,PROVENZA,3ThH10stxcMS8fjPHDe6f9,0,91,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",40230068,0.863,0.502,-7.912,0.00765,0.567,111.029,not_edm
630,KAROL G,790FomKkXshlbRYZFtlgla,MAÑANA SERÁ BONITO,3Z2KZQUXuVQeDvIohSRrTL,0,91,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",40230068,0.77,0.726,-4.546,1.5e-05,0.238,91.992,not_edm
631,KAROL G,790FomKkXshlbRYZFtlgla,TQG,3l1SQWWCh7BP4tdyhpSOpf,0,91,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",40230068,0.839,0.65,-3.38,0.0,0.7,90.015,not_edm
632,KAROL G,790FomKkXshlbRYZFtlgla,CAIRO,4pO0WB1AhEsm491P04sELi,0,91,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",40230068,0.955,0.673,-3.99,0.00041,0.484,115.035,not_edm
633,KAROL G,790FomKkXshlbRYZFtlgla,BICHOTA,5FMyJIrMvHTSuRNdOGcFG6,0,91,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",40230068,0.863,0.666,-4.158,0.000493,0.838,163.908,not_edm
634,KAROL G,790FomKkXshlbRYZFtlgla,Tusa,5yxko10mA2mhkTWviVoWCp,2,91,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",40230068,0.796,0.701,-3.275,7.82e-05,0.619,100.954,not_edm
635,KAROL G,790FomKkXshlbRYZFtlgla,PROVENZA,65jk1tBXw7wguU4sudQn6f,0,91,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",40230068,0.863,0.502,-7.912,0.00765,0.567,111.029,not_edm
636,KAROL G,790FomKkXshlbRYZFtlgla,TQG,3TWZvJdgIbe6OOrYbg2aFY,0,91,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",40230068,0.839,0.65,-3.38,0.0,0.7,90.015,not_edm
637,KAROL G,790FomKkXshlbRYZFtlgla,CAIRO,3lGy3u13U3mXb16zbEzS13,1,91,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",40230068,0.955,0.673,-3.99,0.00041,0.484,115.035,not_edm
638,KAROL G,790FomKkXshlbRYZFtlgla,MIENTRAS ME CURO DEL CORA,3FWB8syCmjQDsqd5PDdmH7,0,91,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",40230068,0.564,0.477,-6.786,0.0,0.57,80.891,not_edm
639,KAROL G,790FomKkXshlbRYZFtlgla,EL MAKINON,1heoHvoreSGzWDMl6p9LTM,0,91,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",40230068,0.689,0.705,-3.224,1.06e-06,0.456,89.109,not_edm
640,KAROL G,790FomKkXshlbRYZFtlgla,La Ocasión Perfecta,46AkGjsCYA7N5EWJOfYLsX,1,91,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",40230068,0.877,0.622,-5.072,1.05e-06,0.481,132.949,not_edm
641,KAROL G,790FomKkXshlbRYZFtlgla,TQG,7lZ2mpFgnaQTYsV4r8Ljgv,1,91,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",40230068,0.839,0.65,-3.38,0.0,0.7,90.015,not_edm
642,KAROL G,790FomKkXshlbRYZFtlgla,TQG,76lZMaENktFNHL1ZCXliZd,1,91,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",40230068,0.839,0.65,-3.38,0.0,0.7,90.015,not_edm
643,Lil Tecca,4Ga1P7PMIsmqEZqhYZQgDo,Monday to Sunday,4XuhhLn59vKP4pCAnBg6Vz,69,80,"['melodic rap', 'pluggnb', 'rap']",6358944,0.696,0.726,-4.504,0.0,0.187,134.992,not_edm
644,KAROL G,790FomKkXshlbRYZFtlgla,EL MAKINON,6gIEr5VTfkQPznBLst3xl5,0,91,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",40230068,0.689,0.705,-3.224,1.06e-06,0.456,89.109,not_edm
645,KAROL G,790FomKkXshlbRYZFtlgla,X SI VOLVEMOS,1IzcDjmzI9HTE2iKl6ydGk,0,91,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",40230068,0.796,0.806,-3.441,0.0,0.56,178.007,not_edm
646,KAROL G,790FomKkXshlbRYZFtlgla,MIENTRAS ME CURO DEL CORA,3sg3obzdZFqO3ubrJuhzf6,0,91,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",40230068,0.564,0.477,-6.786,0.0,0.57,80.891,not_edm
647,KAROL G,790FomKkXshlbRYZFtlgla,Mi Cama,7n27Fz2vWhKPwGY7dXbdmT,1,91,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",40230068,0.826,0.815,-4.773,6.89e-05,0.68,163.073,not_edm
648,KAROL G,790FomKkXshlbRYZFtlgla,MIENTRAS ME CURO DEL CORA,6Z7EKs2TBS5cehTxVyJZgh,0,91,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",40230068,0.564,0.477,-6.786,0.0,0.57,80.891,not_edm
649,KAROL G,790FomKkXshlbRYZFtlgla,Casi Nada - Nando Pro Remix,2ZnBVFga8uAkjTuAVZsGnH,0,91,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",40230068,0.745,0.8,-5.008,0.0,0.763,102.009,not_edm
650,Labrinth,2feDdbD5araYcm6JhFHHw7,Never Felt So Alone,6unndO70DvZfnXYcYQMyQJ,77,78,"['indie poptimism', 'pop']",3065974,0.436,0.409,-4.438,0.000166,0.363,98.357,not_edm
651,Jimin,1oSPZhvZMIrWW5I41kPkkY,Set Me Free Pt.2,59hBR0BCtJsfIbV9VzCVAp,81,82,['k-pop'],6644898,0.585,0.815,-4.165,0.0,0.564,132.09,not_edm
652,beabadoobee,35l9BRT7MXmM8bv2WDQiyB,Glue Song (feat. Clairo),0tMMPZEt6Gyrl9FI8zSicm,77,75,"['bedroom pop', 'bubblegrunge', 'indie pop', 'pov: indie']",2516515,0.621,0.393,-9.553,0.00703,0.53,113.925,not_edm
653,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,Demons,2XkuWK1lXOPkxdWdM78Q0l,66,89,"['dance pop', 'pop']",26574094,0.831,0.362,-6.085,0.0162,0.313,139.941,not_edm
654,Natanael Cano,0elWFr7TW8piilVRYJUe4P,AMG,0FxtC8uFapbpDBliAU3sd6,78,86,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']",8764701,0.772,0.73,-6.657,0.000107,0.786,136.175,not_edm
655,Pecos & the Rooftops,5KbiLoVLLIHM5vZ0RM9WMU,This Damn Song,7hSdspr7RBzq8VYOSVwALb,70,57,"['modern country pop', 'red dirt']",102596,0.646,0.472,-6.743,0.0,0.166,120.187,not_edm
656,Tim McGraw,6roFdX1y5BYSbp60OTJWMd,Standing Room Only,6BOP0cv1eeXcvi1oE8bDVZ,71,71,"['contemporary country', 'country', 'country road']",4486815,0.475,0.789,-6.124,0.0,0.485,155.227,not_edm
657,Lay Bankz,4OVbrPbhvK46A1uXTU1u5F,Ick,7nn4MXs89QymmNzRreTywe,72,58,['jersey club'],43740,0.92,0.759,-3.349,7.38e-06,0.598,137.961,not_edm
658,Conan Gray,4Uc8Dsxct0oMqx0P6i60ea,Winner,3b5MPNYlX8ztJowxAwzTai,76,78,"['bedroom pop', 'pop', 'pov: indie']",8414660,0.425,0.51,-4.838,0.0,0.159,139.972,not_edm
659,Kali Uchis,1U1el3k54VvEUzo3ybLPlM,I Wish you Roses,35SbrfbaSpGUBX7e5BPega,73,84,['colombian pop'],5351392,0.452,0.589,-8.371,0.00048,0.315,141.692,not_edm
660,Post Malone,246dkjvS1zLTtiykXe5h60,Mourning,3pI3nzi2Y0Iyj1nATDOeQV,75,89,"['dfw rap', 'melodic rap', 'pop', 'rap']",42328624,0.549,0.636,-4.636,0.0,0.266,74.142,not_edm
661,Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,EVIL,6UW10CbMTvqciT3X3Ldeox,75,79,"['alt z', 'electropop', 'pop']",18442705,0.712,0.734,-4.91,0.000173,0.745,95.996,not_edm
662,Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,Whiskey Friends,2ewSCWOL7EAjgmgqfI1UlS,71,87,['contemporary country'],7260552,0.544,0.826,-3.848,1.46e-05,0.596,142.029,not_edm
663,Anuel AA,2R21vXR83lH98kGeO99Y66,Mas Rica Que Ayer,3XjvMZqm2AQ8thMCD6w9w2,82,86,"['reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino', 'urbano latino']",32799649,0.818,0.666,-5.319,0.0,0.529,93.95,not_edm
664,John Summit,7kNqXtgeIwFtelmRjWv205,Where You Are,4qDpLaFGf5ampf2DXD2TMA,77,67,"['house', 'pop dance', 'tech house', 'uk dance']",177879,0.56,0.832,-6.432,0.00541,0.0818,126.0,edm
665,Lefty Sm,6eXHRfK9Ad3IpMpSAqvcDf,Por Mi México (Remix),2m3Fqmw1mfs39KklPmjq79,83,77,['mexican hip hop'],1122515,0.794,0.635,-6.323,0.0,0.752,80.038,not_edm
666,Rod Wave,45TgXXqMDdF8BkjA83OM7z,Keep It G,2mexnPoWLPhuA6yocViyge,70,81,['florida rap'],5559324,0.523,0.419,-12.465,0.0,0.194,110.633,not_edm
667,Labrinth,2feDdbD5araYcm6JhFHHw7,Never Felt So Alone,2NbsBSshscKIPRG3kwBbfo,78,78,"['indie poptimism', 'pop']",3065974,0.436,0.409,-4.438,0.000166,0.363,98.357,not_edm
668,Peso Pluma,12GqGscKJx3aE4t07u7eVZ,SU CASA,1tGGJ4SRZnd2H0E2dV05iM,76,93,"['corridos tumbados', 'sad sierreno']",7723690,0.809,0.87,-6.356,4.64e-06,0.903,127.926,not_edm
669,GROOVY,6Y6qIKwe32BxNflpxbKsJc,jersey luv,2Z2MAil7tpZhHOB2noIJUd,73,55,[],8216,0.345,0.674,-6.765,0.0,0.318,155.957,not_edm
670,Sam Barber,08GfvCW09pv2QP4y9sle2a,Dancing in the Sky,1M0POGmdV86bx026Ky2ip8,72,66,['modern country pop'],180668,0.375,0.368,-6.171,4.65e-05,0.273,80.16,not_edm
671,Charli XCX,25uiPmTg16RbhZWAqwLBy5,Speed Drive,7GRv55NwkjxU2ysJLwzC9c,77,76,"['art pop', 'candy pop', 'metropopolis', 'pop', 'uk pop']",2991223,0.652,0.879,-6.405,0.0896,0.789,173.925,not_edm
672,Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Seven (feat. Latto) (Clean Ver.),50Af7YTMHGNbYyvgofTAGf,86,86,['k-pop'],10116680,0.782,0.839,-3.933,0.0,0.914,124.994,not_edm
673,LUCKI,5tQMB0cuNXdCtzovGt55uD,2021 Vibes,6TJaoJX8VhptZ0DkcsjWaR,71,74,['plugg'],618485,0.816,0.252,-12.593,2.26e-06,0.256,74.981,not_edm
674,Paris Paloma,2EXpthNgSeTDeX8nGwxppp,labour,2Ggr9IfS70wYQacW8nZKPG,76,61,['singer-songwriter pop'],251568,0.65,0.574,-10.3,0.000112,0.441,83.963,not_edm
675,IVE,6RHTUrRF63xao58xh9FXYJ,I AM,70t7Q6AYG6ZgTYmJWcnkUM,82,73,['k-pop girl group'],2847593,0.683,0.875,-4.866,0.0,0.384,122.002,not_edm
676,Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,Hummingbird (Metro Boomin & James Blake),6HexNTb392JS071DoTGo0y,75,87,['rap'],5714412,0.586,0.595,-7.851,0.00681,0.256,81.405,not_edm
677,Lizzo,56oDRnqbIiwx4mymNEv7dS,Pink,2YXGbxICUdOUJe9OPlicy1,77,74,"['escape room', 'minnesota hip hop', 'pop', 'trap queen']",5647065,0.861,0.611,-7.891,0.0,0.803,114.995,not_edm
678,KAROL G,790FomKkXshlbRYZFtlgla,WATATI (feat. Aldo Ranks) [From Barbie The Album],6MZi5j60L80SZLBxN0bv8s,80,91,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",40230068,0.893,0.851,-5.342,6.49e-05,0.959,110.002,not_edm
679,Baby Keem,5SXuuuRpukkTvsLuUknva1,The Hillbillies,1h6w4POXM2LfG4ZD4xUfZQ,74,77,"['hip hop', 'rap']",1718156,0.814,0.606,-6.378,0.0,0.208,150.005,not_edm
680,The Kid LAROI,2tIP7SsRs7vjIcLrU85W8J,Love Again,4sx6NRwL6Ol3V6m9exwGlQ,76,78,['australian hip hop'],4750521,0.662,0.398,-6.691,0.0,0.468,107.001,not_edm
681,Wisp,3TJZG17pjOKXwx1ELKJPfm,Your face,5MRWG1owcChqkYFIzsYlMb,73,54,[],72167,0.55,0.751,-7.522,0.857,0.321,134.033,not_edm
682,HARDY,5QNm7E7RU2m64l6Gliu8Oy,wait in the truck (feat. Lainey Wilson),49GYvCcvMQq1SY3f7Y347h,70,74,"['contemporary country', 'modern country pop']",500522,0.534,0.466,-6.98,0.0,0.23,140.0,not_edm
683,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,Agora Hills,2G7SW5LADSzkwk3PTz7EMO,62,89,"['dance pop', 'pop']",26574094,0.755,0.68,-6.15,4.58e-05,0.373,123.031,not_edm
684,Brent Faiyaz,3tlXnStJ1fFhdScmQeLpuG,Moment Of Your Life,6ffrYPrHM70FScnrtHIcPh,72,82,"['r&b', 'rap']",4640946,0.762,0.48,-6.595,0.0,0.598,127.95,not_edm
685,Natanael Cano,0elWFr7TW8piilVRYJUe4P,El Toro Encartado - Spotify Singles,2cpAMkytkJoaaLYO6pXBey,81,86,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']",8764701,0.824,0.607,-8.077,0.0,0.734,112.392,not_edm
686,KAROL G,790FomKkXshlbRYZFtlgla,GATITA GANGSTER,7gUtEoYJcPnhF4bJAJ3O8q,78,91,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",40230068,0.843,0.548,-5.153,1.55e-06,0.509,96.963,not_edm
687,Post Malone,246dkjvS1zLTtiykXe5h60,Overdrive,3uMO7jmdXxwSijvxNXDgE4,76,89,"['dfw rap', 'melodic rap', 'pop', 'rap']",42328624,0.554,0.741,-5.006,0.000261,0.45,139.923,not_edm
688,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,"Season Of The Witch - From The Motion Picture ""Scary Stories To Tell In The Dark""",7IHE34iNIwRxlOoSydqWdS,0,90,"['art pop', 'pop']",28429585,0.674,0.205,-14.173,0.0275,0.352,95.987,not_edm
689,Tyler Hubbard,3BEV5FcxOtkQJ7lLRKMh3V,5 Foot 9,0U4iRayct65wsaBMQGiLbg,71,65,"['contemporary country', 'modern country pop']",91097,0.605,0.79,-5.576,0.0,0.507,105.997,not_edm
690,Rod Wave,45TgXXqMDdF8BkjA83OM7z,Pass You By,7AFApnZCpYBlq2R2lpVfUb,70,81,['florida rap'],5559324,0.604,0.695,-7.56,1.79e-05,0.306,77.447,not_edm
691,Mike WiLL Made-It,0NWbwDZY1VkRqFafuQm6wk,Blood Moon (feat. Lil Uzi Vert),1OaAlsbTJugFODycEgIDUj,72,67,"['atl hip hop', 'rap', 'southern hip hop', 'trap']",1543175,0.822,0.843,-4.308,1.09e-06,0.631,136.004,not_edm
692,Grupo Frontera,6XkjpgcEsYab502Vr1bBeW,EN ALTAVOZ,1EKZmfqveHKe78Isfk07w4,78,86,['musica chihuahuense'],1926163,0.686,0.689,-4.46,0.0,0.758,84.016,not_edm
693,Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,180 (Lifestyle),4Q6LSSmQwn94hioXfvzdbU,71,87,['contemporary country'],7260552,0.589,0.901,-4.513,1.18e-05,0.746,83.878,not_edm
694,Brian Kelley,46c50yWMo9wiTgVe1VxBbQ,See You Next Summer,7Ez0QMtgIQ60BOHGHh3yPc,70,53,['modern country pop'],21756,0.649,0.844,-4.352,0.0,0.542,120.972,not_edm
695,Chino Pacas,2rmkQLzj0k4nZdQehOUByO,Negro Como La Pantera,1QpM1kB7sggMOBuWUNUnfg,75,77,['corrido'],749084,0.679,0.785,-6.436,0.0,0.819,91.043,not_edm
696,6arelyhuman,1oYXEVbGh1L7EWGm9C68cN,Hands up!,0Vqaw7CxyURWaRI9gNJthb,76,74,['scenecore'],452997,0.537,0.875,-2.768,0.0,0.754,153.368,not_edm
697,V,3JsHnjpbhX4SnySpvpa9DK,Love Me Again,0SftJDguUa1F5SsQwwkLw4,84,84,"['j-division', 'korean ost']",15473152,0.633,0.607,-6.182,1.38e-06,0.363,74.029,not_edm
698,Hozier,2FXC3k01G6Gw61bmprjgqS,"I, Carrion (Icarian)",3EN1l4uUvFBOy3pD9we2jf,70,81,"['irish singer-songwriter', 'modern rock', 'pov: indie']",5990351,0.254,0.176,-14.979,0.0266,0.196,77.406,not_edm
699,LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,UNFORGIVEN (feat. Nile Rodgers),51vRumtqbkNW9wrKfESwfu,82,75,['k-pop girl group'],3122887,0.795,0.875,-4.079,8.94e-05,0.375,104.008,not_edm
700,Lil Durk,3hcs9uc56yIGFCSy9leWe7,War Bout It (feat. 21 Savage),4muwDurKeVOB1WBjTVRWlD,72,82,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']",6263740,0.732,0.6,-9.057,0.000114,0.436,167.973,not_edm
701,Rod Wave,45TgXXqMDdF8BkjA83OM7z,Back Lit,10QtceSp0oOi9AfEymzTRG,70,81,['florida rap'],5559324,0.724,0.624,-6.242,0.0,0.216,145.99,not_edm
702,Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,Wish You The Best,3gdPwk2wyOXNRnTA1KXnEr,82,80,"['pop', 'uk pop']",11734661,0.676,0.461,-3.59,0.0,0.466,107.95,not_edm
703,A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,RIOT (Rowdy Pipe'n),0B1xarnfKvUFWUoFdQnooq,74,81,"['east coast hip hop', 'hip hop', 'rap', 'trap']",12882007,0.745,0.877,-2.649,0.0,0.852,120.015,not_edm
704,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,ca$h $hit,48rsYvIQXUAtxcmIoStOaM,73,85,"['atl hip hop', 'melodic rap', 'rap', 'trap']",5981431,0.795,0.55,-5.704,0.0,0.152,119.975,not_edm
705,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Double Fantasy (with Future),4VMRsbfZzd3SfQtaJ1Wpwi,79,94,"['canadian contemporary r&b', 'canadian pop', 'pop']",72446005,0.6,0.567,-7.269,8.73e-06,0.0951,119.043,not_edm
706,VØJ,4KRllJ2dEeoqvxOQLOgOsI,Memory Reboot,1A7qPfbcyRVEdcZiwTFhZI,82,67,"['gym phonk', 'traprun']",74767,0.469,0.894,-6.341,0.000194,0.456,81.377,not_edm
707,FendiDa Rappa,7oXyXDUyxRjYXWC5L5EuGy,Point Me 2 (with Cardi B),69ZBK01gsgWUnA55BEaAPu,71,54,[],14566,0.773,0.607,-6.768,0.0,0.279,155.026,not_edm
708,Ashley McBryde,371jpyGdoChzUASOIG2ECV,Light On In The Kitchen,2GAqIzPU7v3kfvY4hZQ9jm,70,59,"['arkansas country', 'contemporary country', 'country', 'country road']",244707,0.629,0.548,-7.694,2.21e-05,0.582,165.931,not_edm
709,Jay Wheeler,2cPqdH7XMvwaBJEVjheH8g,Pacto (feat. Bryant Myers & Dei V) - Remix,2VOXLA9TzOAVCjDi7RY5DV,83,76,"['reggaeton', 'trap latino', 'urbano latino']",3406849,0.503,0.549,-7.748,0.0,0.627,85.701,not_edm
710,Shakira,0EmeFodog0BfCgMzAIvKQp,Copa Vacía,2iVgM5C7m1G4CJGbms301G,84,87,"['colombian pop', 'dance pop', 'latin pop', 'pop']",31695098,0.789,0.649,-5.765,3.64e-05,0.589,89.999,not_edm
711,Dylan Marlowe,0ZZLr8EH3aNFzYpXtaTIax,Record High,7KTouudlySEWXOWHAuFAFv,70,55,['modern country pop'],60630,0.531,0.623,-5.316,0.0,0.218,139.926,not_edm
712,JIHYO,7F1iAHRYxR3MY7yAEuFqgL,Killin’ Me Good,4Cyf87ul1le0xTWRFBoYd7,80,66,[],363395,0.745,0.918,-0.683,0.0,0.647,111.966,not_edm
713,ATEEZ,68KmkJeZGfwe1OUaivBa2L,BOUNCY (K-HOT CHILLI PEPPERS),5KyOUICJIvO0z71MBdPGiX,78,71,"['k-pop', 'k-pop boy group']",3205019,0.532,0.896,-4.356,0.0,0.479,150.06,not_edm
714,Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,BABY HELLO,2SOvWt6igzXViIjIiWNWEP,86,87,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']",18722812,0.773,0.892,-3.732,3.1e-06,0.842,130.007,not_edm
715,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,Gun,23nW05dyMpuazGsFxdqBjB,59,89,"['dance pop', 'pop']",26574094,0.885,0.576,-7.17,0.000235,0.805,76.004,not_edm
716,Parker McCollum,0Z8XVUAOBPM4x12wKnFHEQ,Burn It Down - Radio Edit,4bARASJEokNacSYtEhoNBp,70,67,"['classic texas country', 'texas country']",355371,0.484,0.753,-5.23,5.95e-06,0.281,80.995,not_edm
717,Rod Wave,45TgXXqMDdF8BkjA83OM7z,Love Story/Interlude,0wI9sEQbz9LlI7P1NDutmU,70,81,['florida rap'],5559324,0.454,0.531,-9.628,3.17e-06,0.107,83.119,not_edm
718,Josh Ross,1ZGTSMjK1D2HrpPTOh916U,Trouble,7cRggVoZ18mmvIN2EcSQ3J,72,58,['modern country pop'],49816,0.636,0.592,-5.025,0.0,0.266,120.058,not_edm
719,Niall Horan,1Hsdzj7Dlq2I7tHP7501T4,Heaven,5FQ77Cl1ndljtwwImdtjMy,78,74,['pop'],9836804,0.57,0.756,-3.394,0.0,0.72,91.972,not_edm
720,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,Ouchies,0qmCk0qi44SBvugoXwwsnc,59,89,"['dance pop', 'pop']",26574094,0.854,0.808,-5.958,2.41e-06,0.794,110.203,not_edm
721,Grupo Frontera,6XkjpgcEsYab502Vr1bBeW,NO SE VA - EN VIVO,76kelNDs1ojicx1s6Urvck,78,86,['musica chihuahuense'],1926163,0.57,0.71,-4.526,0.0,0.752,172.719,not_edm
722,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,Attention,5d8qCmymrrCaRlDk3YPgNl,59,89,"['dance pop', 'pop']",26574094,0.753,0.598,-6.961,0.0135,0.408,87.982,not_edm
723,d4vd,5y8tKLUfMvliMe8IKamR32,Sleep Well,5ye1TParxcolbnNsOXO8qE,79,77,"['bedroom pop', 'bedroom r&b']",1760827,0.358,0.363,-10.559,7.04e-06,0.173,151.15,not_edm
724,Marshmello,64KEffDW9EtZ1y2vBYgq8T,Other Boys,5WZlorRUxgryaweu7kqeHd,77,82,"['brostep', 'edm', 'pop', 'progressive electro house']",35376986,0.738,0.828,-6.31,0.0019,0.542,119.985,edm
725,Jonas Brothers,7gOdHgIoIKoe4i9Tta6qdD,Waffle House,4inPxqHrj9VmjLx5JCDCV4,73,77,"['boy band', 'pop']",7238785,0.719,0.756,-4.385,0.0,0.863,126.011,not_edm
726,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,Balut,5X0oBRsjUtEO99z6MmmIZ8,57,89,"['dance pop', 'pop']",26574094,0.767,0.61,-4.545,0.0939,0.415,148.129,not_edm
727,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,Wet Vagina,7KaIFFdq8KgBcDDvdgTrIZ,58,89,"['dance pop', 'pop']",26574094,0.804,0.656,-5.723,1.86e-05,0.192,150.014,not_edm
728,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,Fuck The Girls (FTG),3ivDcNoh6EpYIVzfG2Esht,57,89,"['dance pop', 'pop']",26574094,0.764,0.72,-6.494,3.46e-05,0.643,91.337,not_edm
729,Alexander Stewart,0znpFLuaey34oJTE1jHSnT,i wish you cheated,6ErCfbbI9BG4bK2djjKUvP,77,66,['singer-songwriter pop'],820952,0.348,0.381,-7.688,0.0,0.494,84.896,not_edm
730,Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,I Deserve A Drink,7u2iWRkkz8GBYFe4apxVBl,70,87,['contemporary country'],7260552,0.475,0.606,-4.906,0.0171,0.303,123.009,not_edm
731,Grupo Marca Registrada,1gW6pz5n1aK249L0GvfQCC,Princesa,1JhGcvVRdJoteIf56GkGwf,73,79,"['corrido', 'norteno', 'sad sierreno']",3189548,0.718,0.545,-10.728,0.000415,0.889,89.337,not_edm
732,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,Go Off,1WTWw1x7km3FClMaQ5lwSM,56,89,"['dance pop', 'pop']",26574094,0.933,0.533,-8.0,0.00416,0.552,140.989,not_edm
733,Tatsuya Kitani,7mvhRvEAHiCTQHUnH7fgnv,青のすみか,12usPU2WnqgCHAW1EK2dfd,84,67,['japanese electropop'],237318,0.479,0.898,-4.809,0.0,0.639,151.99,not_edm
734,Yandel,0eHQ9o50hj6ZDNBt6Ys1sD,Yankee 150,28BSTgZH1ckI8Xfy8LXaRz,82,78,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",7285881,0.72,0.821,-2.488,0.000167,0.628,167.998,not_edm
735,Jimin,1oSPZhvZMIrWW5I41kPkkY,Set Me Free Pt.2,1fpj1CJPxY3YvN3AMAEYvt,79,82,['k-pop'],6644898,0.585,0.815,-4.165,0.0,0.564,132.09,not_edm
736,Calvin Harris,7CajNmpbOovFoOoasH2HaY,Miracle (with Ellie Goulding),5eTaQYBE1yrActixMAeLcZ,87,85,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",23672276,0.636,0.869,-5.289,0.0446,0.306,143.011,edm
737,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,Can't Wait,6Op8uyzVH11oJGcCK8yyEn,56,89,"['dance pop', 'pop']",26574094,0.623,0.79,-4.352,1.37e-06,0.841,79.062,not_edm
738,Feid,2LRoIwlKmHjgvigdNGBHNo,Feliz Cumpleaños Ferxxo,5CqQQVAB3UAIL4m9gx4l5F,0,90,"['colombian pop', 'pop reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",7622430,0.865,0.573,-5.501,0.0,0.563,94.999,not_edm
