,artist_name,artist_id,track_name,track_id,popularity,artist_popularity,genres,followers
159,Bad Bunny,4q3ewBCX7sLwd24euuV69X,SEDA,1YnChEM51BVZ5dRhbVFEMl,90,96,"['reggaeton', 'trap latino', 'urbano latino']",76200614
160,Bizarrap,716NhGYqD1jl2wI1Qkgq36,"Peso Pluma: Bzrp Music Sessions, Vol. 55",5AqiaZwhmC6dIbgWrD5SzV,87,84,"['argentine hip hop', 'pop venezolano', 'trap argentino', 'trap latino', 'urbano latino']",13112309
161,Bad Bunny,4q3ewBCX7sLwd24euuV69X,NADIE SABE,23d8v6tU6lR77pFKsApMtF,89,96,"['reggaeton', 'trap latino', 'urbano latino']",76200614
162,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,Sarah's Place (feat. Noah Kahan),1vhbThkFnqAHbZp0fEjXE4,80,86,"['classic oklahoma country', 'modern country pop']",2496766
163,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,Fear and Friday's,0GMiRrUnQuoGddKMsxGPIZ,80,86,"['classic oklahoma country', 'modern country pop']",2496766
164,Grupo Frontera,6XkjpgcEsYab502Vr1bBeW,EL AMOR DE SU VIDA,0O3U5iwTbiXCREMkvotJuN,90,83,['musica chihuahuense'],2228742
165,Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,Ain’t That Some,2YVlDlk2zRceefo6XlC6DX,81,85,['contemporary country'],7537077
166,KAROL G,790FomKkXshlbRYZFtlgla,AMARGURA,505v13epFXodT9fVAJ6h8k,90,88,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",41224849
167,Peso Pluma,12GqGscKJx3aE4t07u7eVZ,RUBICON,0xGZjxYqcNQ8WqxyeZ4eSN,87,90,"['corridos tumbados', 'sad sierreno']",8745657
168,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,Flooded The Face,4daEMLSZCgZ2Mt7gNm2SRa,81,83,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap']",16127599
169,Paul Russell,4zoRNhOhsGX3w8yBAnFSQ8,Lil Boo Thang,0cVyQfDyRnMJ0V3rjjdlU3,86,64,['indie r&b'],131731
170,Bad Bunny,4q3ewBCX7sLwd24euuV69X,WHERE SHE GOES,7ro0hRteUMfnOioTFI5TG1,90,96,"['reggaeton', 'trap latino', 'urbano latino']",76200614
171,Eslabon Armado,0XeEobZplHxzM9QzFQWLiR,Ella Baila Sola,3qQbCzHBycnDpGskqOWY0E,86,77,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']",4913584
172,Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,Single Soon,6iF4RgIjDvDqyW13PezSj3,88,81,"['pop', 'post-teen pop']",46250495
173,Bailey Zimmerman,3win9vGIxFfBRag9S63wwf,Fall In Love,0rCFRyEy4WXjRXNpO80Dzs,80,72,"['contemporary country', 'modern country pop']",731170
174,Grupo Frontera,6XkjpgcEsYab502Vr1bBeW,un x100to,6pD0ufEQq0xdHSsRbg9LBK,89,83,['musica chihuahuense'],2228742
175,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,TOPIA TWINS (feat. Rob49 & 21 Savage),0lodMO0qK83vfPiiD7FMEt,84,90,"['hip hop', 'rap', 'slap house']",24940449
176,Drake,3TVXtAsR1Inumwj472S9r4,7969 Santa,1GpWY5RiInhezB8wGWs6oN,82,95,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",81476124
177,Jelly Roll,19k8AgwwTSxeaxkOuCQEJs,Need A Favor,5twSy6ffBrF03mnNUsUgJZ,80,74,"['country rap', 'nashville hip hop', 'tennessee hip hop']",2707854
178,Drake,3TVXtAsR1Inumwj472S9r4,Bahamas Promises,3JZjcKImHcmOI9ylL4zrSc,82,95,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",81476124
179,Post Malone,246dkjvS1zLTtiykXe5h60,Chemical,5w40ZYhbBMAlHYNDaVJIUu,88,86,"['dfw rap', 'melodic rap', 'pop', 'rap']",42558785
180,Oscar Maydon,3l9G1G9MxH6DaRhwLklaf5,Fin de Semana,6TBzRwnX2oYd8aOrOuyK1p,87,73,"['corrido', 'corridos tumbados', 'sierreno']",634273
181,Cardi B,4kYSro6naA4h99UJvo89HB,Bongos (feat. Megan Thee Stallion),4YQImHflXSiIMXntcwPkx8,83,77,"['pop', 'rap']",22508171
182,Odetari,7ITMCzIU9uII8gwRg8JAhc,GOOD LOYAL THOTS,06tNJ27nVxbDwhiQMChWyr,85,79,"['sigilkore', 'sped up']",1571331
183,Bad Bunny,4q3ewBCX7sLwd24euuV69X,UN PREVIEW,63ui2w3QJBp8xx0c1MJB2Z,91,96,"['reggaeton', 'trap latino', 'urbano latino']",76200614
184,Kali Uchis,1U1el3k54VvEUzo3ybLPlM,Moonlight,2i2gDpKKWjvnRTOZRhaPh2,88,82,['colombian pop'],5569617
185,Cody Johnson,6zLBxLdl60ekBLpawtT63I,The Painter,6UoKX6uLJwhsnyTp5k5StP,79,72,"['classic texas country', 'contemporary country']",991437
186,Drake,3TVXtAsR1Inumwj472S9r4,Another Late Night (feat. Lil Yachty),17IBDpAl3J39swaoPlfGpp,82,95,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",81476124
187,ZWE1HVNDXR,33rnQWadiG2aauIwIxPxfB,LOVELY BASTARDS,0EqczV3o6fwksegAavIHpX,88,67,[],58258
188,41,0yknvLWQZxwsMjhUhwWZQ8,Bent,6ulEymrJ2Azx1uo3YHSE5w,81,60,['new york drill'],67127
189,Dylan Gossett,4H4M0Y4cN39zIVDHvdW53x,Coal,4dtIxANFBU6CfhI9c2hf2g,82,62,[],101151
190,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,Let The Light In (feat. Father John Misty),4qG7hWhljsqqENL5PaLA2z,84,88,"['art pop', 'pop']",29366429
191,Bad Bunny,4q3ewBCX7sLwd24euuV69X,MERCEDES CAROTA,3TYOH7ta0101NYssoH5GlU,87,96,"['reggaeton', 'trap latino', 'urbano latino']",76200614
192,Drake,3TVXtAsR1Inumwj472S9r4,Amen (feat. Teezo Touchdown),0Mrnt1YqVuW2bqmwu4VxDt,82,95,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",81476124
193,Chino Pacas,2rmkQLzj0k4nZdQehOUByO,El Gordo Trae El Mando,3kf0WdFOalKWBkCCLJo4mA,85,76,"['corrido', 'sierreno']",882628
194,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,pretty isn’t pretty,6W9l02gRsXVxzIuQC1oc1X,83,87,['pop'],29609037
195,Maluma,1r4hJ1h58CWwUQe3MxPuau,Según Quién,6fNCrsrdIcgVd2aZZ0nnz4,90,83,"['latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",34449469
196,Drake,3TVXtAsR1Inumwj472S9r4,Tried Our Best,3IHt4j5uAEl7iBu8Utn985,82,95,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",81476124
197,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,Paint The Town Red,56y1jOTK0XSvJzVv9vHQBK,89,87,"['dance pop', 'pop']",27104305
198,Rod Wave,45TgXXqMDdF8BkjA83OM7z,Great Gatsby,4M68xjcc42oxyphhzpOWXS,79,78,['florida rap'],5787712
199,Noah Kahan,2RQXRUsr4IW1f3mKyKsy4B,She Calls Me Back (with Kacey Musgraves),0p1hBWPaSxUDTSa32PyhnU,80,81,['pov: indie'],1483988
200,Odetari,7ITMCzIU9uII8gwRg8JAhc,GMFU (w/ 6arelyhuman),4D1k6x4MXTaSnljSvAXhaf,86,79,"['sigilkore', 'sped up']",1571331
201,Bad Bunny,4q3ewBCX7sLwd24euuV69X,NO ME QUIERO CASAR,39L3LdlHS3gqB62HPWaJRg,87,96,"['reggaeton', 'trap latino', 'urbano latino']",76200614
202,Lil Tecca,4Ga1P7PMIsmqEZqhYZQgDo,HVN ON EARTH (with Kodak Black),4367dXCt02KMgELPisJ2D4,81,78,"['melodic rap', 'pluggnb', 'rap']",6502431
203,Quevedo,52iwsT98xCoGgiGntTiR7K,Columbia,6XbtvPmIpyCbjuT0e8cQtp,95,83,"['rap canario', 'trap latino', 'urbano latino']",3224999
204,Bad Bunny,4q3ewBCX7sLwd24euuV69X,GRACIAS POR NADA,1U3A66OHQyTu4N2QTMsP86,87,96,"['reggaeton', 'trap latino', 'urbano latino']",76200614
205,Bad Bunny,4q3ewBCX7sLwd24euuV69X,VOU 787,0rDQZJtSGgsB2rdkObpdFa,86,96,"['reggaeton', 'trap latino', 'urbano latino']",76200614
206,Tory Lanez,2jku7tDXc6XoB6MO2hFuqg,Hurts Me,0RBw4ODUQPO4cuAOZtBGga,84,78,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",6097221
207,Drake,3TVXtAsR1Inumwj472S9r4,All The Parties (feat. Chief Keef),1PIgY9ybyFT9uWLM5POYGY,81,95,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",81476124
208,Bad Bunny,4q3ewBCX7sLwd24euuV69X,LOS PITS,7ucEkWU0SVy0XFdfXESgfY,87,96,"['reggaeton', 'trap latino', 'urbano latino']",76200614
209,Tainy,0GM7qgcRCORpGnfcN2tCiB,MOJABI GHOST,4eMKD8MRroxCqugpsxCCNb,89,78,"['pop reggaeton', 'reggaeton', 'trap latino', 'urbano latino']",1807371
210,KAROL G,790FomKkXshlbRYZFtlgla,TQG,0DWdj2oZMBFSzRsi2Cvfzf,90,88,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",41224849
211,Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,One Thing At A Time,1rXq0uoV4KTgRN64jXzIxo,79,85,['contemporary country'],7537077
212,Drake,3TVXtAsR1Inumwj472S9r4,Members Only (feat. PARTYNEXTDOOR),24FUBxaAYSBlWsbSnEzDcn,82,95,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",81476124
213,$uicideboy$,1VPmR4DJC1PlOtd0IADAO0,Not Even Ghosts Are This Empty,7rzNKooM3JrKVT40fR22HI,80,83,"['cloud rap', 'dark trap', 'new orleans rap', 'underground hip hop']",6237177
214,Drake,3TVXtAsR1Inumwj472S9r4,Drew A Picasso,03rwnftfgpYVO6QDWOZcG6,81,95,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",81476124
215,Lil Durk,3hcs9uc56yIGFCSy9leWe7,All My Life (feat. J. Cole),6HgWWaMu31KdOpEG5l28BG,83,80,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']",6464360
216,Doechii,4E2rKHVDssGJm2SCDOMMJB,What It Is (Solo Version),73RbfOTJIjHzi2pcVHjeHM,87,69,['alternative r&b'],362828
217,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,Sarah's Place (feat. Noah Kahan),1fvC3CmNAbsx0V9ULMU8NB,80,86,"['classic oklahoma country', 'modern country pop']",2496766
218,Rockwell,3xs0LEzcPXtgNfMNcHzLIP,Somebody's Watching Me - Single Version,2QN9zL3SzXdGqqmXO68gFp,81,62,[],55519
219,Charli XCX,25uiPmTg16RbhZWAqwLBy5,Speed Drive (From Barbie The Album),5VxmI3IdgAxWVvUnJoLuY2,85,74,"['art pop', 'candy pop', 'metropopolis', 'pop', 'uk pop']",3005641
220,FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid - Twin Ver.,7FbrGaHYVDmfr7KoLIZnQ7,87,70,['k-pop girl group'],1343574
221,Odetari,7ITMCzIU9uII8gwRg8JAhc,LOOK DON’T TOUCH (w/ cade clair),7E9kejvFw8NDfuu4y3hqkp,84,79,"['sigilkore', 'sped up']",1571331
222,Kaliii,1YRqgFNXqRyMDRr8ClS1NL,Area Codes,7sliFe6W30tPBPh6dvZsIH,81,63,"['rap', 'viral rap']",243908
223,Ryan Castro,7j6DKwmjbxvpQO8h914uEz,QUEMA,2hn2zOA2XFlv6DSmesylrL,88,77,"['reggaeton', 'trap colombiano', 'trap latino', 'urbano latino']",1953475
224,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,Boys Of Faith (feat. Bon Iver),6pRRHgDjfIGhTUCGlHX2p8,78,86,"['classic oklahoma country', 'modern country pop']",2496766
225,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,Deep Satin,1u2Fe70Qm9VFCIMPWFlfc1,78,86,"['classic oklahoma country', 'modern country pop']",2496766
226,Eden Muñoz,1gJdf4Yybu4X5A2xYV3NMV,Abcdario,0qCPD6ilr9nXkI4KVZgcns,85,74,"['corrido', 'sierreno']",813778
227,Peso Pluma,12GqGscKJx3aE4t07u7eVZ,NUEVA VIDA,4Nf5EZ40JenjMUKXOiyRU5,84,90,"['corridos tumbados', 'sad sierreno']",8745657
228,Aliyah's Interlude,7maQENQfaF8xDdEJp4i545,IT GIRL,4wQmwPWCUn6gi11Gep2qsP,84,63,[],56208
229,Lil Durk,3hcs9uc56yIGFCSy9leWe7,Stand By Me (feat. Morgan Wallen),1fXnu2HzxbDtoyvFPWG3Bw,79,80,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']",6464360
230,Bad Bunny,4q3ewBCX7sLwd24euuV69X,UN PREVIEW,5ixdmTpCmH5diBA1j154wN,87,96,"['reggaeton', 'trap latino', 'urbano latino']",76200614
231,Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,’98 Braves,3oZ6dlSfCE9gZ55MGPJctc,78,85,['contemporary country'],7537077
232,Natanael Cano,0elWFr7TW8piilVRYJUe4P,Mi Bello Angel,4t46soaqA758rbukTO5pp1,88,84,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']",9278329
233,Bad Bunny,4q3ewBCX7sLwd24euuV69X,THUNDER Y LIGHTNING,4pcafPzLDSqQktqSpxHL3E,87,96,"['reggaeton', 'trap latino', 'urbano latino']",76200614
234,Bad Bunny,4q3ewBCX7sLwd24euuV69X,VUELVE CANDY B,3mRF0YNsDdFKFnxwg16hSz,85,96,"['reggaeton', 'trap latino', 'urbano latino']",76200614
235,Bad Bunny,4q3ewBCX7sLwd24euuV69X,BATICANO,5qzLdvRViHUrRNdkpakG7C,85,96,"['reggaeton', 'trap latino', 'urbano latino']",76200614
236,Young Thug,50co4Is1HCEo8bhOyUWKpn,Oh U Went (feat. Drake),7qLr3HMApUbyDkUvgIvHnB,80,81,"['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'rap', 'trap']",9091493
237,Lil Mabu,6FAo7ORAHEzSSf5q10LLfN,MR. TAKE YA B*TCH (FEAT. CHRISEANROCK),38R5sydMbsBzSPGPMfmtpb,81,67,['meme'],790539
238,Dylan Scott,78YqeIji3mgAS2K1Maca6x,This Town's Been Too Good To Us,6vsa5VDsIaWC8oJnowU65l,78,66,"['contemporary country', 'country', 'country road', 'modern country rock']",1514767
239,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,teenage dream,7fesNTgTEMEH0ye8MOgEDY,82,87,['pop'],29609037
240,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,Smaller Acts,67aaFVnfvFWjxVQMd0jDb5,78,86,"['classic oklahoma country', 'modern country pop']",2496766
241,beabadoobee,35l9BRT7MXmM8bv2WDQiyB,A Night To Remember,180AbZduI6bYQIzwCHRwu9,81,74,"['bedroom pop', 'bubblegrunge', 'indie pop', 'pov: indie']",2679814
242,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,Overtime,5pIVEk6Di7n1v5khOzJaJL,78,86,"['classic oklahoma country', 'modern country pop']",2496766
243,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,Summertime's Close,7eOuUmpnHBlg5zsm8Cs7c3,78,86,"['classic oklahoma country', 'modern country pop']",2496766
244,Ice Spice,3LZZPxNDGDFVSIPqf4JuEf,Princess Diana (with Nicki Minaj),0ZxhtATQ0a6EvQNZ0z6NKV,81,76,['bronx drill'],2285671
245,Jelly Roll,19k8AgwwTSxeaxkOuCQEJs,Save Me (with Lainey Wilson),4Bee3PcNdfeqO1B80dDgFn,78,74,"['country rap', 'nashville hip hop', 'tennessee hip hop']",2707854
246,Jimin,1oSPZhvZMIrWW5I41kPkkY,Like Crazy (English Version),0u8rZGtXJrLtiSe34FPjGG,86,80,['k-pop'],6820194
247,Bad Bunny,4q3ewBCX7sLwd24euuV69X,WHERE SHE GOES,2sTDlCxmuZCTDKKk9f1qus,85,96,"['reggaeton', 'trap latino', 'urbano latino']",76200614
248,Nate Smith,4NYMUsIcUUsBHbV9DICa5x,World on Fire,5ya0TmUQw2wHMkq36rPsnd,78,63,['modern country pop'],231781
249,Drake,3TVXtAsR1Inumwj472S9r4,Away From Home,4IcbUXrAzBtn6iUO1LP471,80,95,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",81476124
250,Tyler Childers,13ZEDW6vyBF12HYcZRr4EV,In Your Love,1olWQ1LOUYs4VBwx5N8Lz9,78,75,"['kentucky indie', 'kentucky roots', 'outlaw country']",2089923
251,Sabrina Carpenter,74KM79TiuVKeVCqs8QtB0B,Feather,2Zo1PcszsT9WQ0ANntJbID,85,76,['pop'],6288414
252,That Mexican OT,3BAgmPNIK5IJl7zMK1wvMA,Johnny Dang (with Paul Wall & DRODi),1kwPxt35W7cG3rryxR48PO,78,69,['texas latin rap'],432576
253,Megan Moroney,5Ppie0uPnbnvGBYRwYmlt0,Tennessee Orange,6DLbBlGIOjjEj0dNN25zhZ,78,65,['modern country pop'],173414
254,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Back To December (Taylor's Version),79uDOz0zuuWS7HWxzMmTa2,84,100,['pop'],91476272
255,Ivan Cornejo,6PH3FLQAxtqYy46Zv08bpV,Aquí Te Espero,33vrRiIiut4rOFmkgorJD6,78,73,['sad sierreno'],1852569
256,Ken Carson,3gBZUcNeVumkeeJ19CY2sX,Jennifer’s Body,04hgBWsBDEyVP8pH0BCZbG,80,77,['rage rap'],809613
257,Grupo Frontera,6XkjpgcEsYab502Vr1bBeW,un x100to,2yzshFeBIwH8tWIqHEFLeD,86,83,['musica chihuahuense'],2228742
258,Odetari,7ITMCzIU9uII8gwRg8JAhc,NARCISSISTIC PERSONALITY DISORDER,6lDJ0CkQ6LdQv5EUQ39rpg,83,79,"['sigilkore', 'sped up']",1571331
259,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,Nine Ball,3xOi0YhDREKRURFHoNaAOQ,78,86,"['classic oklahoma country', 'modern country pop']",2496766
260,League of Legends,47mIJdHORyRerp4os813jD,GODS,210JJAa9nJOgNa0YNrsT5g,87,77,"['speedrun', 'video game music']",1716892
261,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Hits Different,3xYJScVfxByb61dYHTwiby,82,100,['pop'],91476272
262,KAROL G,790FomKkXshlbRYZFtlgla,MI EX TENÍA RAZÓN,54zcJnb3tp9c5OVKREZ1Is,89,88,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",41224849
263,Xavi,3Me35AWHCGqW4sZ7bWWJt1,La Víctima,5XVdHRf4CAJ2Jm0uMIy5qY,86,70,['sad sierreno'],228867
264,Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Standing Next to You,2KslE17cAJNHTsI2MI0jb2,90,88,['k-pop'],10924148
265,NewJeans,6HvZYsbFfjnjFrWF950C9d,ETA,56v8WEnGzLByGsDAXDiv4d,86,81,"['k-pop', 'k-pop girl group']",5963404
266,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,Holy Roller (feat. Sierra Ferrell),3itgPtXSu4I9mr2QD6yrzP,77,86,"['classic oklahoma country', 'modern country pop']",2496766
267,Jordan Davis,77kULmXAQ6vWer7IIHdGzI,Next Thing You Know,39OclE5hZematADrdfaWvE,78,71,['contemporary country'],1064176
268,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,Ticking,1HwDRgozGBMyfJTQUfz09A,77,86,"['classic oklahoma country', 'modern country pop']",2496766
269,Ivan Cornejo,6PH3FLQAxtqYy46Zv08bpV,Donde Estás,69qvqJ61NqTtr1eO29tapa,78,73,['sad sierreno'],1852569
270,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Mine (Taylor's Version),7G0gBu6nLdhFDPRLc0HdDG,84,100,['pop'],91476272
271,Jordan Davis,77kULmXAQ6vWer7IIHdGzI,What My World Spins Around,6vjZxvzdAeHp7jv3R398Xm,78,71,['contemporary country'],1064176
272,Nicky Youre,7qmpXeNz2ojlMl2EEfkeLs,Sunroof,5YqEzk3C5c3UZ1D5fJUlXA,86,65,['singer-songwriter pop'],194007
273,cassö,5wCmhq5J2hPwL2r0eKurxn,Prada,59NraMJsLaMCVtwXTSia8i,94,72,[],17486
274,Jungle,59oA5WbbQvomJz2BuRG071,Back On 74,19kHhX6f6EfLU7rcO3RqjO,85,71,"['indie soul', 'indietronica', 'uk contemporary r&b']",1093281
275,NLE Choppa,0ErzCpIMyLcjPiwT4elrtZ,IT'S GETTING HOT,4lMyi03aRk8nPBLLGyqAVz,80,77,"['memphis hip hop', 'rap']",6990711
276,Bad Gyal,4F4pp8NUW08JuXwnoxglpN,Chulo pt.2,0J9g1MMJDhyvOb3NWckHMm,90,72,"['neoperreo', 'rap catala', 'rap latina', 'trap catala', 'urbano espanol']",1196984
277,Sleepy Hallow,6EPlBSH2RSiettczlz7ihV,A N X I E T Y (feat. Doechii),3FjK86616FbluOfTxNK2gY,81,75,"['brooklyn drill', 'nyc rap']",1611513
278,Warren Zeiders,7kplJl06UmldxLKseURAYi,Pretty Little Poison,2gT2iF1YK5r54A2PDEXVv8,77,65,['modern country pop'],486228
279,Bad Bunny,4q3ewBCX7sLwd24euuV69X,ACHO PR,1C7lXfx4Y5maVl4AgUVlHA,86,96,"['reggaeton', 'trap latino', 'urbano latino']",76200614
280,Fuerza Regida,0ys2OFYzWYB5hRDLCsBqxt,HARLEY QUINN,6CvTEtGagmzQvkUzzyKR9k,89,85,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']",5566162
281,V,3JsHnjpbhX4SnySpvpa9DK,Love Me Again,2N0SPREDYqILVEFSsWF5N5,90,81,"['j-division', 'korean ost']",15942272
282,Peso Pluma,12GqGscKJx3aE4t07u7eVZ,VVS,3B0swL7Qil9bB7eKzBREBK,82,90,"['corridos tumbados', 'sad sierreno']",8745657
283,Teddy Swims,33qOK5uJ8AR2xuQQAhHump,Lose Control,6usohdchdzW9oML7VC4Uhk,83,69,[],949424
284,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,El Dorado,7C1BLYzAvR0KdBpov3GpUZ,77,86,"['classic oklahoma country', 'modern country pop']",2496766
285,Los Primos del Este,5MEewKjCN4Dw20OFV2IGMo,No Es Mentira (Version Norteña),0dWSN9JS8vAcnM8a6lxIrB,79,60,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']",171321
286,Peso Pluma,12GqGscKJx3aE4t07u7eVZ,GAVILÁN II,775hCSePn3GW4h9nZ636kq,84,90,"['corridos tumbados', 'sad sierreno']",8745657
287,Young Nudy,5yPzzu25VzEk8qrGTLIrE1,Peaches & Eggplants (feat. 21 Savage),1KUZ33cOqk3X4Ezk0aZnVp,78,70,"['pluggnb', 'rap', 'trap']",1341333
288,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,THANK GOD,1PH2MDbcBAU094DlgTIND1,83,90,"['hip hop', 'rap', 'slap house']",24940449
289,Shakira,0EmeFodog0BfCgMzAIvKQp,El Jefe,5wjsJIUf6pdrwauPDae43o,87,84,"['colombian pop', 'dance pop', 'latin pop', 'pop']",31855109
290,Jason Aldean,3FfvYsEGaIb52QPXhg4DcH,Try That In A Small Town,4ROknQyR1wOGPfmpTtB3z4,76,71,"['contemporary country', 'country', 'country road', 'modern country rock']",6369769
291,RAYE,5KKpBU5eC2tJDzf0wmlRp2,Escapism.,5mHdCZtVyb4DcJw8799hZp,86,77,"['uk contemporary r&b', 'uk pop']",1052559
292,Lil Mabu,6FAo7ORAHEzSSf5q10LLfN,MATHEMATICAL DISRESPECT,0Ymjv0OJeIIPXr6s9wi3iW,80,67,['meme'],790539
293,Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Seven (feat. Latto) (Clean Ver.),5Avril3IZ26DPVFHbJX8o6,90,88,['k-pop'],10924148
294,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,HYAENA,0hL9gOw6XBWsygEUcVjxEc,82,90,"['hip hop', 'rap', 'slap house']",24940449
295,Carin Leon,66ihevNkSYNzRAl44dx6jJ,Primera Cita,4mGrWfDISjNjgeQnH1B8IE,89,84,"['corrido', 'musica mexicana', 'sad sierreno', 'sierreno']",8632339
296,NewJeans,6HvZYsbFfjnjFrWF950C9d,OMG,65FftemJ1DbbZ45DUfHJXE,87,81,"['k-pop', 'k-pop girl group']",5963404
297,Jhayco,6nVcHLIgY5pE2YCl8ubca1,Holanda,6irysuQyZWd7Bjj7ePiOs2,92,81,"['reggaeton', 'trap latino', 'urbano latino']",6953445
298,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,K-POP,5L3ecxQnQ9qTBmnLQiwf0C,85,90,"['hip hop', 'rap', 'slap house']",24940449
299,JENNIE,250b0Wlc5Vk0CoUsaCY84M,You & Me,6gcuJpHu0Ey30D5WR76y98,83,74,['k-pop'],4445486
300,Ken Carson,3gBZUcNeVumkeeJ19CY2sX,Paranoid (feat. Destroy Lonely),2l48XirhkqQ5qRqtwItNXn,79,77,['rage rap'],809613
301,Peggy Gou,2mLA48B366zkELXYx7hcDN,(It Goes Like) Nanana - Edit,23RoR84KodL5HWvUTneQ1w,91,70,"['electra', 'float house']",798486
302,Odetari,7ITMCzIU9uII8gwRg8JAhc,HYPNOTIC DATA,26wxtmoH4uPUF1n5VlPxMc,83,79,"['sigilkore', 'sped up']",1571331
303,Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,Used To Be Young,41WQUSINanQHfhfKpFDsms,84,82,['pop'],22524507
304,LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,Perfect Night,74X2u8JMVooG2QbjRxXwR8,86,74,['k-pop girl group'],3390703
305,Peso Pluma,12GqGscKJx3aE4t07u7eVZ,PRC,2mpoNBkngUEwnaKoBhZ0vl,84,90,"['corridos tumbados', 'sad sierreno']",8745657
306,Thomas Rhett,6x2LnllRG5uGarZMsD4iO8,Mamaw's House,3eNOyXmzuA46bUvi8FkIoW,77,70,"['contemporary country', 'country', 'country road', 'modern country rock']",4654619
307,Drake,3TVXtAsR1Inumwj472S9r4,Polar Opposites,3oZZfVvLJuDYc4Vn3A63Fw,79,95,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",81476124
308,BigXthaPlug,6qxpnaukVayrQn6ViNvu9I,Levels,6hgTMdO3CyXlNQJ1K58ruH,75,68,['southern hip hop'],237718
309,Gabito Ballesteros,6Sbl0NT50roqWvy746MfVf,LOU LOU,3FvTHuefYV6TxE3Kseqno8,89,81,"['corrido', 'sierreno']",1173145
310,Ken Carson,3gBZUcNeVumkeeJ19CY2sX,Singapore (feat. Destroy Lonely),56QNTK715IJeYmJP2grB5f,78,77,['rage rap'],809613
311,Chino Pacas,2rmkQLzj0k4nZdQehOUByO,Dijeron Que No La Iba Lograr,7dR09k1an5JEq7ch0Y5hvV,81,76,"['corrido', 'sierreno']",882628
312,Rod Wave,45TgXXqMDdF8BkjA83OM7z,Call Your Friends,5W0RVQViQC7xocvAUnIs6Z,76,78,['florida rap'],5787712
